label,rms,zcr,crest,spectral_centroid,spectral_rolloff,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,quantum_enhancement_ratio,squeezing_eff,energy_low,energy_mid,energy_high
normal,0.1391623759983533,0.21954648526077097,3.529003344760427,4963.362755139346,9166.664632161459,-85.40249528508053,4.6062349917044365,4.560714023780457,4.936314037071963,8.14526022586006,4.715146984346418,8.380965052415128,4.563975035432551,7.548790071024364,4.2513447367717525,6.504869784552427,3.949204623618545,6.127017318291927,3.997325072835939,5.253633968506765,3.6089951008137766,4.094645971374854,3.2840308310583355,2.863331912716037,3.6237714313343714,1.953939232456531,3.216029114901205,1.5674710774604521,3.129776503458654,0.40160181631802166,2.795316076872081,1.8368434943616272,-0.5980391738089594,38601.210395905524,66516.54519768963,723711.5379722044
normal,0.13906828448786435,0.2164625850340136,3.5023503453309934,4950.771288869404,9148.371378580729,-85.55947526536877,4.250815127484736,4.852842274138791,4.967078828304309,8.509070545149994,5.376310328551723,8.880109084838368,4.869903169463715,7.788763315683794,4.768782466824823,6.601078804573831,4.16533264201656,5.622541800313496,4.279194206975077,5.143168626845373,3.9492794447478263,4.022550349811691,3.3525672116153378,3.0029031374695685,3.068095091308033,1.954495277768528,3.2069885271511125,0.9219183420789064,3.11617238703977,-0.36339621895105373,3.140515048599814,1.8368303855089376,-0.5971717749315093,38818.80381679445,66326.9022490409,721452.8299005057
normal,0.13919893580544104,0.21834013605442176,3.3639673341212957,4965.235109694184,9177.381388346354,-85.72704578224258,4.660062996327221,4.38358007732864,4.980510679270995,8.131167636888916,4.865591945383929,8.186875151465832,4.649721271358531,7.3865698752196485,4.69417764748652,6.789176176595591,4.305513313486569,6.099805432624835,4.050658909713133,5.186242790062737,3.8336381263264903,4.263120406225229,3.3446025358913865,2.8855422145870495,3.4417054192178473,1.9462664431096304,3.3530455133189867,0.5366195714182117,3.1034382054528327,-0.6455613034949323,2.9706461853437003,1.8368211067980567,-0.5976341056138484,38589.53063006705,65914.6913347651,722718.9823095214
normal,0.13925514757368557,0.22006349206349207,3.4231957398578903,4964.186429539398,9175.636800130209,-85.79010721989974,4.426274069441368,4.908602065597637,4.712594342462818,8.602337644924624,4.362242832208115,7.968719513553401,4.858573477283831,7.317034936447813,4.569998870901366,6.885235153140225,4.436933634736181,5.8403332223077555,4.199533664301736,4.3755544364691765,3.8714130597496603,3.745692556341433,3.339137439692805,2.851039686794016,3.3443461865073405,2.0607958162903817,2.815580998920468,1.0780859376899845,2.916095752382183,-0.3935874722810215,2.6824947957554035,1.8367840743590673,-0.5975138914372067,38686.708457116234,66357.01912415285,719666.8589586773
normal,0.13916741286651454,0.21873015873015872,3.3864958056660304,4968.248031430337,9171.250406901041,-85.36527965670138,4.69817761622908,4.319242242498273,4.773132112617747,8.028297496622763,4.555279228624558,8.220794916404754,4.566318509907757,8.082570659217057,4.723107505451977,7.0805507932342655,4.346384100410791,5.504757020577868,3.949229088817643,4.644302561851734,3.659848507252223,3.859525990640634,3.515065661441654,3.2565947473900856,3.525971043751209,2.0476119987415538,3.458394548814656,0.8498589891804479,3.1208933243045527,-0.04391563043924846,3.1532210187378347,1.8368812753270047,-0.5983725798479915,38639.17913398719,65966.12945357242,725369.7699268935
normal,0.13927221652150112,0.21672562358276645,3.336373030935788,4953.94372934404,9168.558756510416,-85.33196475402049,4.281697744761101,4.834581426976525,5.081175857387271,7.903750382458555,4.99797844210263,8.269133831521934,4.617399743381336,7.844010865840647,4.027620262543452,6.764999170411903,3.9242337339218154,6.271348773499871,4.505091832258359,5.12357084427099,3.940051216550496,3.8116251848178484,3.3207607959099033,2.753940447408951,3.3105868788809416,1.436595006392235,3.291362553120525,0.3992830125162914,2.725395029709255,-0.669579632247051,2.6514836998512363,1.8368082678902307,-0.5977594325278176,38494.66945431673,66207.69558133463,721154.4581859793
normal,0.13919649666627049,0.21894784580498866,3.2852229592461515,4963.54821343031,9176.783243815104,-84.83496263719253,4.746856160474051,4.868541739876356,5.414432760738718,8.610086326559058,5.086086501280304,8.51526980117222,4.933053020428935,7.435031805591276,4.925527816767997,6.509388052222402,4.279576905890635,6.016504941896682,4.067221969221958,4.972546444410632,3.643175077854772,4.0189553338518795,3.317534379935932,2.9818868461160632,2.977633454267381,1.6913955615230212,2.98227115597265,0.5665653548415905,3.0643435083109525,0.1712595592749161,2.9374128377484627,1.8368827879996712,-0.5988312236365368,39156.01166735755,67217.79940749786,724866.6040706418
wheeze,0.05299783742612958,0.17057596371882086,3.0926722043982546,4096.91502948337,8483.782958984375,-145.0136410637506,23.752822415836754,27.130203813007434,27.68992433165105,0.04245048430470151,30.273086652132292,-5.603230339403097,24.658394846268035,-0.2115773199013928,21.342897120331088,-1.1553308680040608,17.40864819324603,-3.066826846228884,15.397088541716009,-1.26902759292997,13.765080575892567,-1.21801822365842,11.793323427150597,-2.184100240747565,10.937012567893236,-1.6606168918977848,10.579142262378312,-0.951820874551424,9.48229425275121,-0.9602152211813554,8.648508763585212,1.6933210760100108,-1.3056219632049393,58720.455324131966,149474.9957858997,445359.08654812654
wheeze,0.05298635301046813,0.17150113378684806,3.119966998248216,4102.225116136182,8510.799153645834,-145.4540780828559,24.14768403608496,27.07227604791508,27.290600276185955,0.24125263626301266,29.876935603383707,-5.392329163998235,25.278165310508605,0.1514603017381212,21.61077284193755,-1.263374885125251,17.617591215799035,-3.4695716068157445,15.54475557997523,-1.883041866198761,13.873090549692666,-1.3263834761910456,11.984314165925893,-1.8231739471001773,10.817942283334025,-0.86906926595694,10.58076794421008,-0.6582463528325996,9.9100565343079,-0.6016293751100832,8.10260970603427,1.7046554237505247,-1.3742190380993353,58991.82045149533,149096.3946881548,445162.5196401942
wheeze,0.052925018336098716,0.17086621315192743,3.053830625757434,4104.217813562435,8501.527913411459,-145.5315169717443,23.963545511301998,26.782465582139427,27.967644487036377,0.29401685687201434,30.09399889890408,-5.15140160438827,24.91872672214702,0.23124749043843898,21.701300316078754,-0.9892782692104575,17.59034685340768,-2.8850493717717467,15.251455957324595,-1.6849699187366265,13.62637844796627,-1.2565112645915084,12.33300231745169,-1.709096703342157,10.387169666541428,-1.249419798690389,9.992144491732958,-0.8084659830129879,9.796994376084047,-0.8911845204695992,8.699093387468825,1.6943125956569163,-1.3076548765881206,58728.030738649904,148733.42704586178,445579.00334680144
wheeze,0.05302435689125871,0.17058503401360545,3.2303434091859473,4096.519088080242,8491.409301757812,-145.29714149232274,24.162438833109775,27.049014463689815,27.59337161048177,0.2156524996646441,29.66522882320318,-5.585829487438896,25.015694090809262,-0.34487779948095415,21.369162208887342,-1.2749950460335397,17.45929744083863,-3.178450702292377,15.78671872922667,-1.8228475526959376,14.121500601289846,-1.3501426910300964,12.126523451463854,-1.6758515678845418,11.012688973058177,-1.1996749073948687,10.295994555072536,-0.6734318652082726,9.588474104295416,-0.40824755713299404,8.896603035416423,1.7075002110292932,-1.3922808515628866,58681.77830909721,149525.32521085237,445254.0716361165
wheeze,0.05310323374293898,0.17043083900226758,3.2121421358815936,4095.003368913554,8501.029459635416,-145.02965316736754,23.640850831868388,27.47315668971294,27.287006728678076,0.14571443838156134,30.087622160974608,-5.992293011994298,25.044383796081277,-0.29219032461700717,21.418522002994273,-0.8068286502195653,17.588567505848218,-2.4495753738299566,15.391879904507919,-1.3902314206603748,13.864921617891396,-1.0318647862550232,12.29646573027887,-1.9593013379401316,10.827965252322393,-1.1852968359754017,10.35534752001899,-0.26628318206992696,9.465948027236378,-0.6893558557510268,8.104168589102523,1.691504354749183,-1.2950314320817544,58989.61130148267,149601.22400511478,445140.9252311224
wheeze,0.053063701804340245,0.17229931972789117,3.073574975304544,4103.2677945360265,8502.724202473959,-145.49112457490904,24.305741926756312,26.632967888120543,27.73768234262943,-0.31622032376961223,30.068592103788763,-5.605801536692133,25.015747057330408,0.057377253629939125,21.579109882312085,-0.8156225198012519,17.533579218215774,-3.162020318936889,15.143390252965437,-1.5461694501875474,13.860408131340598,-0.7739617561711496,12.438655667293371,-1.726027806998923,10.700262216417606,-1.1254217233735009,10.512460797423165,-0.6946753516970818,9.897294632392573,-0.11769682151965928,8.882454464722697,1.6946077780855446,-1.3128192558851053,58914.993125411595,148928.87983928237,446444.4534789263
wheeze,0.05299249370882835,0.17073922902494332,3.064643009494942,4103.374626623307,8503.82080078125,-145.38009295718865,23.926497692573168,27.00821208841226,27.50567364679752,0.48254543779903625,30.228118349955974,-5.166647176347077,24.989116514307945,0.4499478115882401,21.53216633994267,-1.0376980480066604,17.671933337565008,-3.079471767856582,15.394434196104031,-1.5968321722598924,13.862191797110944,-1.747895705104967,12.369782249662531,-2.0989260830024503,10.625303473435652,-1.4100164473154568,10.309125458200796,-1.1811558524204901,9.727034452627457,-1.02348562691251,8.513434448841426,1.6931841338311493,-1.3047636801745404,58644.37559717354,149655.37775782624,445033.71660868236
wheeze,0.05307819683541541,0.16867120181405895,3.051795210876363,4091.045624255845,8481.240844726562,-145.39651773029343,23.729369283006456,27.25412083249324,27.47000000709745,0.027909111931646916,30.279283570899615,-5.7154123727356145,25.07860418298164,0.03143418988086763,21.487271717060505,-0.42309246325530114,17.432693677625966,-3.017295028795627,15.510216716867676,-1.88428880426043,13.855312366026784,-1.2685748951215976,12.059738603056537,-1.623333301040344,10.662884420903405,-1.1510491530023648,9.927931726497562,-0.8963748162204326,9.826485820710008,-0.8216225087882604,9.041975221066266,1.7002230960009985,-1.350633127309683,58962.61077175063,149435.8135541248,445200.1335691997
wheeze,0.053064932927835595,0.1705034013605442,3.177597509635037,4092.8743226574934,8499.185180664062,-144.977027174238,24.134489106757126,27.425536741988026,27.279663519062403,0.24916519920543684,29.8840240738336,-5.64632773470953,25.210546647656592,0.051584103356755194,21.139560295542264,-1.1699951133521478,17.348472381995585,-3.3676717424424334,14.933037442657309,-1.311863682153257,13.852991869020043,-0.723690255172353,12.35262439395691,-1.5906243736199301,10.93976187298139,-1.3163503681362683,9.9388125320256,-1.1205938553581494,9.813413786449424,-1.2198868607813054,8.445210365013834,1.7009971615818567,-1.353927144757178,58943.26759046987,149712.6912089572,444640.81895081105
wheeze,0.053044512415769456,0.17194557823129253,2.9222327285501724,4095.4179791951556,8503.272501627604,-145.41938100950998,23.880375002897825,27.32304124723035,27.621840144490072,0.2909667844204246,30.11966572102871,-5.926426937856511,25.293136372312215,-0.40939915245371356,21.707301316783678,-1.3113393283886685,17.5682535791274,-3.52405908509767,15.221197266149236,-1.820344109633612,13.662529626228102,-1.4029734963218548,12.057271665534406,-2.0372036166537364,10.645198036573579,-0.7510416993117687,10.47062987527169,-0.8086706710530591,9.755896636813596,-0.6466793938360186,8.164339771033847,1.6984974261512056,-1.3389497507311892,58527.71706651218,149595.25578361936,445306.83622876625
wheeze,0.05309897241995086,0.1711655328798186,3.000530364028862,4107.711699436895,8522.263590494791,-145.13163358562758,24.093198815784074,27.174882397866753,27.503875044817192,0.3677816788080903,30.15694036287676,-5.813681621191422,24.99245190651369,0.016337637246798584,21.387360974395897,-1.1760770763445914,17.547591428845294,-2.7463884275756345,15.03313877426069,-1.422591244752185,14.000148506683136,-0.9785795960475376,12.595213399426768,-1.816321411879494,10.974282809326223,-1.6065759213099247,10.194080941299559,-0.8430645289256294,9.204244673811305,-0.6883240050588467,8.199575840300444,1.6966002347070805,-1.3261040344447412,58988.7422473176,149571.96596432914,445788.3526288214
wheeze,0.05300949212226207,0.17007709750566893,2.9243155424267733,4102.88689260628,8515.085856119791,-145.32556190409645,23.98603826611878,27.204446359311927,27.47677970404042,0.4729576977418754,30.174398281472413,-5.483951288704015,25.05778372275692,0.009450814744375357,21.37953320037889,-1.2292736165640337,17.882016630104964,-3.2802941545854956,15.354960767642444,-2.122793905414276,13.823207576819273,-1.4553762141765039,12.043098400953628,-1.7812266359731195,10.613341147726493,-1.3370861426260754,10.401381641974426,-0.8783581650165982,9.866311870909374,-0.42715489722515204,8.61186025293193,1.693582383409048,-1.3036976271229996,58715.36758136233,150102.87294707797,444076.5402949823
wheeze,0.0530626953663484,0.16956009070294784,3.104563682743951,4093.723274213721,8495.247395833334,-145.3742691187516,23.72599817503093,27.50454499953437,27.596690898371918,0.6416877844638049,30.441104271749083,-5.459070442345457,25.11439259491137,0.16767935549852175,21.107961444685568,-0.9141035560371426,17.799176891967303,-3.0720353656711157,15.382023495092044,-1.6409703342387945,13.361784504285122,-1.7107453700300914,12.524223160364247,-2.181123149759254,10.613814347512513,-1.2521527067760734,10.2520813939518,-0.5463145940705549,9.512562381556648,-0.9488956720834592,8.620781527757343,1.69140033220617,-1.2925331953728916,58963.123704369515,150015.91004508408,443958.29504633934
wheeze,0.05313592166960874,0.16982312925170068,3.2206903153293385,4095.7496879316013,8504.718017578125,-144.85114503724057,23.91343588271356,27.230586478208743,27.31805480592113,-0.16537018718674887,29.799068407086583,-5.74786516440012,25.102562550271593,-0.11596178384995268,21.621036118553178,-1.387189070306046,17.87998256211688,-3.012158570595471,14.817481243665613,-1.6430902141383175,13.41669031914542,-1.2404137836709466,12.514357928802681,-2.051981610525184,11.214862746413266,-1.36138121632146,10.527046494241093,-0.8246344197508558,9.786390378017455,-0.9758100684164965,8.063562092823767,1.6984811010902698,-1.3376106051474543,58856.618646829724,150067.89089550325,445372.43588803447
wheeze,0.05294735110382288,0.17187301587301587,3.1214878699077637,4102.793742843226,8504.070027669271,-145.493619576352,23.76435564206573,27.189493695583856,27.316151300215786,0.529776404119215,30.058209823495226,-5.34873041932871,25.112895333260653,0.36995666441673203,21.487685230686875,-1.3396324017709484,17.72926728584158,-3.757175697696392,15.587688872408444,-1.829159631991879,13.580082369090917,-1.6211279362846551,12.191914527381293,-1.8816916348625587,10.589714724384573,-0.8925458013884436,10.281816746862331,-0.8489667410026757,10.200988496523296,-1.06469014567042,8.666813772214471,1.6962105128181777,-1.3220762168714066,58871.230964608585,149034.84705856343,444814.26867765404
wheeze,0.05294178327026493,0.17105668934240362,3.1850874026513845,4101.870101679491,8508.705647786459,-145.39808470215704,23.952240073089545,27.191868478938222,27.374877035623896,0.3238150973540133,29.68414046386226,-5.470023650570466,24.833465268692997,0.05105262517226884,21.750311919221282,-1.1963900874109512,17.776116163821424,-3.064517211577527,15.356854406709918,-1.817323249152834,14.150281132714255,-1.3427880169414237,12.269238123400001,-1.817504294384472,10.480296871498675,-1.3220850632674244,9.955217583518136,-0.932110626624906,9.521620485053258,-0.6317883205981893,8.028647909594788,1.7021724370748823,-1.357925674264684,58804.57227284669,149360.28621921185,444221.8673207136
wheeze,0.05309394691678295,0.17095691609977323,2.963226166086063,4099.82562881551,8498.038736979166,-145.01503593970534,23.999381468781632,27.100761732630122,27.66631684948729,0.07377491970870066,29.93502640039273,-5.714071287397012,25.05856109894947,0.26056589252747886,21.058727792775432,-1.2599359223629758,17.558599778492237,-3.347358318841904,15.35086125210414,-1.647961137614651,14.07146451283072,-1.5761361834271896,12.355461573521819,-1.9728439593552072,10.953502764028883,-1.0823542813647893,9.930734219026384,-0.4398948840013724,9.74635231304306,-0.8154742340633384,8.101448969621199,1.6951095623640577,-1.3152288602842352,58957.5021423461,149336.9413838993,445965.4347435973
wheeze,0.053028237000259146,0.16943310657596372,3.011901047871865,4100.19051896521,8512.842814127604,-145.51477617224208,23.922614362996203,27.18132532810358,27.904791028811456,0.28073107396955127,30.029341585584,-5.645389954065288,25.117800051996774,0.12375424528507434,21.417919724955727,-1.4414332587831296,17.746491698968374,-3.17492855045243,15.13643952734017,-1.6802825187176391,13.818289193014051,-1.5555849061862967,12.054416175525601,-2.052101153976027,10.440049359768441,-1.373759338816898,10.334744365431414,-0.9184588820244612,10.087383466028145,-0.8252657287635065,8.73457472092094,1.6982555361822358,-1.335205500001504,58759.83477714512,149392.270048905,444264.0350311403
wheeze,0.05307237034877309,0.17164625850340137,3.100413126867799,4102.7217289057435,8501.627604166666,-145.3343619921279,24.080725929692587,27.117396269315375,27.541682235244355,0.11183845231037728,29.779996452184225,-5.7562778312727785,25.4006019628634,0.11638239976278494,21.38136018285275,-1.126860066230987,17.694654301861473,-2.9369344678535354,15.389502807373663,-1.3647429554507458,14.242985506763663,-1.2041205039148801,12.084178998846534,-1.2823748294737625,10.609886099942278,-0.9625940956916642,10.271138778142028,-0.5199584953530905,9.650318185905533,-0.6802800458247357,8.305340253459182,1.692902963670603,-1.3037428945457061,58601.654268651975,149984.55648047305,445329.6301558587
wheeze,0.05303251656551291,0.16946938775510204,3.082597196051765,4100.512022644345,8511.5966796875,-145.25256623563297,23.952183494119563,27.305994167699577,27.56061938207555,0.7721550650676742,29.676957953450312,-5.366144233879017,24.81023572522104,0.0565621621031785,21.90743924685767,-0.9949465600497164,17.966930914337446,-3.1926438251799856,15.199293422786235,-1.7064473295983003,13.73490235284296,-1.2465849710298371,12.036944055274079,-2.068528776362673,10.560884042867338,-1.630886636330595,10.40688727151609,-0.7245934433606656,9.892669664099897,-0.5968383213365416,8.782382408383853,1.702852737840407,-1.3607204164367672,58900.35379445264,149262.06875130322,445851.30298245966
wheeze,0.0530303350587866,0.17266213151927437,3.004594570993578,4101.915026920198,8504.269409179688,-145.16695313953872,24.06019902905942,27.049319338165013,27.492362612646083,0.19790146341083906,29.840559734915704,-5.540180300568727,24.875015446464467,0.29288864295370953,21.284096472103553,-0.834253401786254,17.84801325502698,-3.0879827737148235,15.685564973055513,-1.693707883105873,14.248574972987818,-1.3550505538317485,12.684712643546673,-2.0015129020189035,10.82214198826873,-1.3872305568472347,10.19877710605848,-1.022543352778265,9.457419267332181,-0.9635781333596207,8.064140843843626,1.6987294674424227,-1.3376051209632562,58675.07032884825,149360.50118169293,445959.0401960482
wheeze,0.05289649303332991,0.16943310657596372,2.9228576847364436,4104.303122926828,8506.961059570312,-145.3699104833255,24.234016204337074,27.049676813729025,27.697741946758892,0.20349866705016792,29.588970668004364,-5.1812610209617675,25.10538711104399,0.5478766715814982,21.778756416711687,-0.8482161515931449,17.580757547267737,-3.0332488545406147,14.985700321293884,-2.075925850940663,13.693027469989186,-1.4950716234931054,12.076493737216062,-1.6795408504096754,11.091969758261857,-1.205459293550163,10.454715520498718,-0.8922793376858207,9.434778727741998,-1.1959223029499824,8.396570347818827,1.700472730626461,-1.3474533870812475,58836.153766802236,148549.4893077208,444789.12132997205
wheeze,0.05300701581705486,0.16995011337868482,2.9627724278036065,4090.5926977789923,8497.639973958334,-145.56208486023073,24.094616549661254,27.257035237852456,27.55021064046546,0.47287180333091783,30.052017342474787,-4.904150007873296,25.290262919176897,0.8028010696266976,21.784351014379656,-0.5077016439914789,17.422392859017737,-2.8796145058439615,15.018116215758722,-1.8046888587181007,13.6848325848364,-1.5526918831819472,12.262532254309704,-2.1257703290348866,11.012411948420548,-1.1199841964660835,10.245200503108581,-0.5754816496362425,9.490559828627772,-0.8535300872598862,8.558716576091362,1.6965441133417967,-1.3238392714857887,58753.851217449235,149476.52070922963,443804.5512041478
wheeze,0.053024155125974824,0.17110204081632652,3.186057194756155,4104.597063915348,8503.920491536459,-145.2427800881138,24.17849304429706,27.01239367205958,27.386560740992206,0.29217560948487914,29.720236219063956,-5.506864999464185,25.55875812060586,0.14878838519906773,21.199543383639018,-1.2146974144542293,17.871876685308674,-3.3379221139315356,15.02147118845498,-1.5204134584304507,13.911247960854508,-1.0674342810885369,12.374956041796676,-1.510317691272131,10.758213276252132,-1.1011200407294075,10.211472896552667,-0.5361032511096573,10.017337196110931,-0.5652259583538555,8.264013995497374,1.6926803239478243,-1.303286027302993,58478.84908550824,149604.23339542656,445762.66415655566
wheeze,0.052991914099750646,0.1717278911564626,3.2647719759816,4098.805357841898,8495.646158854166,-145.34688525702143,23.988477697247305,27.31459931960972,27.323606259911813,0.7224273787421344,30.02864345203639,-4.89754649361054,25.117277120493537,0.5271952596857982,21.554638614749322,-0.9891228697841756,17.353204740772014,-3.390097137908808,15.232098875924292,-1.5194736718006654,13.876745936582239,-1.2087993389091962,12.232697180496238,-2.123146194110734,10.826435256616486,-1.4709219004304186,10.527054072302894,-0.8877127983154474,9.847572335618038,-0.5055242802129487,8.083751605624402,1.6966071267523954,-1.3276777580319057,58780.88356455894,149464.0658258447,444725.5930769359
wheeze,0.05303184230511636,0.169859410430839,3.027488783128485,4102.320065619669,8512.892659505209,-145.46508872151296,24.041573098235823,27.065041093223105,27.552374086815533,0.3247460652528726,30.36772041906617,-4.952886368022105,25.49441068202729,0.23651076727631343,21.292096387420536,-1.7427514136693996,17.33201036521868,-3.2378697995085797,14.911426727635558,-1.8114290108078341,14.243675582814102,-1.3091313112502008,12.344430063730693,-1.8391702705585455,10.763242429323956,-0.8917339545397546,9.977648072810789,-0.5748766381472994,9.86458301554199,-1.019044764641423,8.862111928076914,1.6923788944451923,-1.3017762765780434,58911.038183973535,149291.2174554542,445119.4930321252
wheeze,0.053117506722117215,0.1710294784580499,3.3752726102578263,4108.463804898198,8509.353637695312,-144.94728615184388,24.112754413010165,27.082791854590248,27.378320204108135,0.3521085732596629,29.847011249879127,-5.4478019920912635,25.141800447979037,-0.027947744270712945,21.261906912857214,-1.2884691040761629,17.599459907815014,-3.0677130651704214,15.324188037774304,-1.4523645259467528,13.805272690696865,-1.4474886394414996,12.197105293111756,-1.9445305406534263,10.968324530193172,-0.8274645322913213,10.006960165154224,-0.9176513516439377,10.188411253642926,-0.5892993020691771,8.707315983858908,1.6985088325746296,-1.3359829248257016,59133.606603085114,149516.1468575402,446824.048370284
wheeze,0.05297050748926992,0.17108390022675737,3.1931729170090377,4098.212604432517,8487.571207682291,-145.65951245866728,24.031969624100945,26.90719314561513,27.635667076541942,0.3738469954995754,30.160888240444706,-5.408921370716663,25.287680764545858,-0.03772197175603588,21.79768952791988,-0.9764791161169739,17.36658451551854,-2.963661264848467,15.265535657316752,-1.8213003712734468,13.775355898139154,-1.726606489785622,12.263372859507976,-1.5212494128207437,11.257769832070624,-0.971256641544702,10.417030963981826,-0.45496586203318123,10.043061142569153,-1.049009611420361,8.542091936691609,1.702691266809639,-1.3612097590272496,58715.747400084416,149393.7541839946,444610.4834130813
wheeze,0.05296593263392855,0.16936961451247165,2.9764551947638243,4096.489559814917,8490.262858072916,-145.33427989962917,24.132081779886967,27.18418127785009,27.47660356354154,0.32816701447664537,29.789345615636922,-5.1634035608644275,24.993916649340054,0.3361078381294699,21.3627444445743,-1.0295662123075662,17.3724410306127,-3.2150553761231104,15.070834857139472,-1.5725008793490587,13.92172153529764,-1.6925468642768406,12.42631080797516,-1.6178517688465694,10.708066966823676,-1.1193255922824834,10.533752949059505,-0.797011800861457,10.227183310942088,-0.4812453587243326,8.866829055395522,1.7019043603664474,-1.3549477350854318,58821.651431176186,149373.5673513369,444521.4305627487
wheeze,0.05309306751590422,0.17155555555555554,3.071879273750279,4110.2760271733,8517.428588867188,-145.54811881753662,24.053806824190815,26.72974430015504,27.81282374615983,0.19722429960907983,30.366871433614538,-5.834006206827466,25.456569866554833,0.13304301606952626,21.512733018747372,-0.959691010471253,17.396346626094886,-3.261983784470677,14.871721652054987,-2.3042738041350326,13.34005379533435,-1.5782879080722343,12.346513512047425,-2.028674232440914,10.952178240797867,-1.0526753902836623,10.689757919503686,-0.36383143028723175,10.204505376410642,-0.4970802579360721,8.404680141716346,1.696345171929003,-1.3235541003906273,59022.723693816086,149623.01301358608,445933.3231747281
wheeze,0.05310880600448751,0.17054875283446713,3.0197040103076067,4104.71942001989,8512.493896484375,-145.0969503327322,23.92027109714748,27.04067397728856,27.741309859514587,0.12156420165129272,30.131063137357994,-5.604608143209114,24.925797373357213,-0.12103642281283292,21.341122309150467,-1.3216845485939985,17.714776880864225,-2.9972399078399583,15.265185258334206,-1.741240175833276,13.997074169332379,-1.5041471137668796,11.859135326073478,-1.8954590228879769,10.578577241942243,-0.9299232320697797,10.711190519087674,-0.6423055111150615,9.74653581868066,-0.6726577720255046,8.392605638038962,1.6923993681837917,-1.3014808927960888,59011.998557516694,149269.9665975644,446555.14139256283
wheeze,0.05312994932112729,0.1714467120181406,3.0597468363584372,4106.592884028888,8500.979614257812,-145.34400448334017,24.036778020558014,26.815496715722627,27.65391612198569,0.20745232941860609,30.024956609682818,-5.46314044577876,25.20159157334017,0.1109820174640677,21.581167468433552,-1.541067713318299,17.982286923078693,-3.2067471526252898,15.304430955918187,-1.6950176118045506,13.910192225926076,-1.6245099217316277,12.264935754228434,-1.7417341408321851,10.823499424278838,-1.1635966790610932,10.120658079899318,-0.4111491396754528,9.577829028059954,-0.6041152399387594,8.465661846020112,1.7056291518935955,-1.3792754205322626,58813.164099372414,149374.77791845743,446840.17209048447
wheeze,0.05305749766618165,0.17008616780045352,2.986381502911926,4097.88771442903,8506.562296549479,-145.34874303747515,23.912926110595812,27.28321661287138,27.789167702742947,0.33985547934658566,29.632663619297137,-5.434807880959024,24.799910615192605,0.3671229150226999,21.141236820585554,-0.998177631959443,17.51655484653709,-3.163845390162182,15.78927147312403,-1.6155835679323847,13.73160510771066,-1.0860008743504852,12.44866575778042,-1.7932591212916906,10.632565192303948,-1.1431654793082493,10.626563939290595,-0.6659891259461626,9.589529536353059,-0.8330254142368346,8.567571124197633,1.6909247863742694,-1.2908536360147542,58420.65104919948,149960.9909746108,444743.29226128187
wheeze,0.05300379958918556,0.1702312925170068,3.287025757617405,4103.002236948874,8506.412760416666,-145.61541873352937,24.152091512006702,27.192405728030685,27.580041534159676,0.46733464481504233,30.145358304626622,-5.652565945052305,25.28404184399715,0.08531591825191287,22.044829396730286,-0.7488070023835252,17.591239603878822,-2.938219387393483,15.094197653646939,-1.6371474029993844,13.713441859140064,-1.7612934917428975,12.06547311025505,-2.1544660692296698,10.948206543741055,-0.9771808794689294,10.433256278159698,-0.7501882685458635,9.417176188392478,-1.312937445149981,8.265268986343095,1.697743862114401,-1.330910536516687,59037.9791957604,149057.81574499485,444499.61527804995
wheeze,0.05306408971462456,0.172,3.1614269540004667,4110.410156139913,8513.889567057291,-145.05725935220573,23.587229741368628,27.44279725606127,27.444168550796096,0.8810259977865214,29.871754093133944,-5.462443564314457,25.08839832243494,0.2874126778614046,21.34849104898914,-0.8497361072163598,17.5495536548944,-3.1965834834061977,15.280318328624958,-1.9342305811221965,13.904871366361824,-1.1714310620070476,12.105091758821153,-1.8338504325575724,10.758650724637008,-1.1621869859747154,10.204928811202663,-0.9420696022742233,9.81375704275599,-0.8409780968411847,8.818126265179437,1.7039916772547956,-1.3689766173960876,58886.07176728507,149533.8055015636,446013.74325927533
wheeze,0.052933094326623936,0.17000453514739228,3.0607245670849017,4102.409503601348,8509.702555338541,-145.64028833668647,24.07413684591538,27.05411222911698,27.365476776400882,0.39381063458960675,29.94175043338398,-5.609337930003445,25.36627320377399,-0.19455290901059036,21.679006119295778,-1.40649550372828,17.518541726502534,-3.3867038257448576,15.254799260012303,-1.843566736000225,13.720273128812822,-1.3360988670125944,12.43661210038933,-2.286112366035811,11.2456566244938,-1.4916609197195125,10.227107627874817,-0.5232998958981516,9.512694032973908,-0.6832890618965616,8.185255062188986,1.6939643444042356,-1.3075029309386863,58897.4021531382,149033.01837136614,444107.8140093696
